time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-10-09T06:31:22.730Z,34.455,73.19,10,3.5,mb,12,201,NA,1.07,us,usp000e1br,2014-11-07T01:27:20.321Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T06:29:04.930Z,34.49,73.678,10,3.6,mb,10,203.4,NA,0.72,us,usp000e1bq,2014-11-07T01:27:20.319Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T06:28:21.250Z,34.66,73.714,10,3.5,mb,7,286.1,NA,1.04,us,usp000e1bp,2014-11-07T01:27:20.318Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T06:17:00.480Z,34.449,72.969,10,3.7,mb,26,201.2,NA,1.06,us,usp000e1bm,2014-11-07T01:27:20.314Z,Pakistan,earthquake,NA,NA,NA,7,reviewed,us,us
2005-10-09T06:13:03.180Z,34.811,73.21,10,3.6,mb,22,187.2,NA,1.19,us,usp000e1bk,2014-11-07T01:27:20.311Z,Pakistan,earthquake,NA,NA,NA,7,reviewed,us,us
2005-10-09T05:58:18.120Z,34.472,73.048,10,3.5,mb,14,204,NA,1.24,us,usp000e1bg,2014-11-07T01:27:20.303Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T05:16:42.460Z,34.599,73.229,10,3.3,mb,8,203.7,NA,0.92,us,usp000e1be,2014-11-07T01:27:20.277Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T04:58:54.660Z,34.708,73.066,10,5,mwc,164,30.1,NA,0.96,us,usp000e1bb,2016-11-10T01:12:42.726Z,Pakistan,earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-10-09T04:49:27.970Z,34.66,73.224,10,4.7,mb,132,52.2,NA,0.8,us,usp000e1b9,2014-11-07T01:27:20.243Z,Pakistan,earthquake,NA,NA,NA,65,reviewed,us,us
2005-10-09T04:30:19.940Z,34.623,73.163,10,3.5,mb,18,187.5,NA,0.66,us,usp000e1b8,2014-11-07T01:27:20.240Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-09T04:27:48.620Z,34.545,73.668,10,4.1,mb,7,203.4,NA,0.81,us,usp000e1b7,2014-11-07T01:27:20.238Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T04:17:41.270Z,34.516,73.178,10,4.3,mb,32,128,NA,1,us,usp000e1b5,2014-11-07T01:27:20.234Z,Pakistan,earthquake,NA,NA,NA,7,reviewed,us,us
2005-10-09T04:07:21.890Z,34.57,73.221,10,3.8,mb,7,199.9,NA,1,us,usp000e1b4,2014-11-07T01:27:20.232Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T04:04:43.830Z,34.224,73.505,10,3.9,mb,11,178.2,NA,0.79,us,usp000e1b3,2014-11-07T01:27:20.231Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-09T03:57:45.820Z,34.778,73.143,10,3.9,mb,12,199.8,NA,0.57,us,usp000e1b2,2014-11-07T01:27:20.229Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T03:57:16.520Z,34.281,73.659,10,4.2,mb,12,199.8,NA,1.15,us,usp000e1b1,2014-11-07T01:27:20.227Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T03:44:56.130Z,34.514,73.142,10,3.9,mb,29,168.2,NA,0.71,us,usp000e1b0,2014-11-07T01:27:20.225Z,Pakistan,earthquake,NA,NA,NA,8,reviewed,us,us
2005-10-09T03:44:16.030Z,34.602,73.174,10,3.4,mb,9,199.9,NA,1.12,us,usp000e1az,2014-11-07T01:27:20.223Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T03:34:08.290Z,34.624,73.268,10,3.8,mb,18,199.8,NA,1.04,us,usp000e1ay,2014-11-07T01:27:20.221Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T03:30:19.630Z,34.578,73.182,10,4.1,mb,10,201,NA,1.25,us,usp000e1ax,2014-11-07T01:27:20.220Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T03:21:33.060Z,34.628,73.306,10,4,mb,33,54.3,NA,1.08,us,usp000e1aw,2014-11-07T01:27:20.216Z,Pakistan,earthquake,NA,NA,NA,11,reviewed,us,us
2005-10-09T02:52:01.300Z,34.912,73.11,10,4.3,mb,9,203.6,NA,0.91,us,usp000e1av,2014-11-07T01:27:20.215Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T02:38:17.940Z,34.307,73.184,10,3.2,mb,17,201.2,NA,1.04,us,usp000e1at,2014-11-07T01:27:20.208Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-09T02:28:53.780Z,34.514,73.283,10,4.4,mb,78,40.1,NA,0.81,us,usp000e1as,2014-11-07T01:27:20.172Z,Pakistan,earthquake,NA,NA,NA,34,reviewed,us,us
2005-10-09T02:22:46.410Z,34.733,73.335,10,3.5,mb,15,187.2,NA,0.66,us,usp000e1ar,2014-11-07T01:27:20.171Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-09T02:22:29.090Z,34.282,73.307,10,3.8,mb,10,216.9,NA,0.64,us,usp000e1aq,2014-11-07T01:27:20.169Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-09T02:07:42.840Z,34.309,73.583,10,3.3,mb,7,273,NA,1.26,us,usp000e1ap,2014-11-07T01:27:20.168Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T01:59:39.960Z,34.544,73.128,10,4,mb,15,201,NA,1,us,usp000e1am,2014-11-07T01:27:20.165Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-09T01:57:12.850Z,34.489,72.967,10,3.7,mb,9,204.1,NA,1.34,us,usp000e1ak,2014-11-07T01:27:20.164Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T01:37:04.970Z,34.676,73.267,10,3.5,mb,7,203.6,NA,0.7,us,usp000e1ah,2014-11-07T01:27:20.157Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T01:34:33.710Z,34.649,73.058,10,3.3,mb,10,201,NA,0.83,us,usp000e1ag,2014-11-07T01:27:20.155Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T01:27:40.530Z,34.632,73.24,10,3.9,mb,10,200.9,NA,0.71,us,usp000e1af,2014-11-07T01:27:20.153Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T01:26:02.880Z,34.608,73.153,10,4.6,mb,75,38.9,NA,0.78,us,usp000e1ad,2014-11-07T01:27:20.131Z,Pakistan,earthquake,NA,NA,NA,33,reviewed,us,us
2005-10-09T01:25:15.180Z,34.708,73.414,10,4,mb,12,200.7,NA,0.84,us,usp000e1ac,2014-11-07T01:27:20.129Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-09T01:19:39.820Z,34,73.552,10,3.7,mb,8,201.1,NA,1.33,us,usp000e1ab,2014-11-07T01:27:20.128Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T01:12:28.630Z,34.642,73.044,10,4.7,mb,93,45.3,NA,0.75,us,usp000e1aa,2014-11-07T01:27:20.121Z,Pakistan,earthquake,NA,NA,NA,41,reviewed,us,us
2005-10-09T01:11:59.640Z,34.211,73.783,10,4.4,mb,22,108.6,NA,0.89,us,usp000e1a9,2014-11-07T01:27:20.118Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-09T01:07:48.460Z,34.341,73.174,10,3.6,mb,23,201.1,NA,1.25,us,usp000e1a8,2014-11-07T01:27:20.116Z,Pakistan,earthquake,NA,NA,NA,6,reviewed,us,us
2005-10-09T00:54:24.880Z,34.752,72.985,10,3.8,mb,11,201,NA,0.91,us,usp000e1a7,2014-11-07T01:27:20.115Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-09T00:44:12.660Z,34.209,73.183,10,3.2,mb,9,195.5,NA,0.53,us,usp000e1a6,2014-11-07T01:27:20.113Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T00:41:16.690Z,34.062,73.488,10,3.3,mb,13,260.2,NA,0.99,us,usp000e1a4,2014-11-07T01:27:20.110Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-09T00:20:22.610Z,34.28,73.501,10,3.9,mb,29,68,NA,1.27,us,usp000e1a3,2014-11-07T01:27:20.107Z,Pakistan,earthquake,NA,NA,NA,8,reviewed,us,us
2005-10-08T23:55:40.220Z,34.609,73.122,10,3.4,mb,9,224.5,NA,0.77,us,usp000e1a0,2014-11-07T01:27:20.094Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T23:36:33.280Z,34.423,73.677,10,4.1,mb,14,199.6,NA,0.95,us,usp000e19z,2014-11-07T01:27:20.092Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T23:34:14.370Z,35.182,72.311,10,3.8,mb,13,181.5,NA,0.94,us,usp000e19y,2014-11-07T01:27:20.090Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T23:31:08.520Z,34.819,73.144,10,4.8,mb,24,107.8,NA,0.81,us,usp000e19x,2014-11-07T01:27:20.088Z,Pakistan,earthquake,NA,NA,NA,7,reviewed,us,us
2005-10-08T23:27:54.500Z,34.763,73.121,10,4.7,mb,34,107.9,NA,1.06,us,usp000e19w,2014-11-07T01:27:20.085Z,Pakistan,earthquake,NA,NA,NA,9,reviewed,us,us
2005-10-08T23:21:54.890Z,34.874,72.87,10,3.9,mb,13,219.4,NA,1.18,us,usp000e19t,2014-11-07T01:27:20.072Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T23:15:34.410Z,34.523,73.05,10,3.8,mb,11,201.1,NA,0.82,us,usp000e19r,2014-11-07T01:27:20.065Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-08T23:05:47.530Z,34.694,73.22,10,4.1,mb,22,108,NA,0.87,us,usp000e19p,2014-11-07T01:27:20.055Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-08T22:53:38.500Z,34.641,73.196,10,4.8,mwc,169,36.3,NA,0.8,us,usp000e19n,2016-11-10T01:12:42.213Z,Pakistan,earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-10-08T22:53:01.890Z,34.684,73.414,10,3.6,mb,16,167.7,NA,1.15,us,usp000e19m,2014-11-07T01:27:20.040Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T22:15:39.110Z,34.638,73.115,10,4.8,mb,109,37.4,NA,0.87,us,usp000e19k,2014-11-07T01:27:20.031Z,Pakistan,earthquake,NA,NA,NA,48,reviewed,us,us
2005-10-08T22:04:27.280Z,34.625,73.225,10,4.9,mwc,177,36.3,NA,0.82,us,usp000e19h,2016-11-10T01:12:41.724Z,Pakistan,earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-10-08T21:45:09.760Z,34.651,73.205,10,5.4,mwc,345,21.9,NA,0.86,us,usp000e19f,2016-11-10T01:12:41.228Z,Pakistan,earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-10-08T21:43:40.850Z,34.544,73.676,10,4.5,mb,60,59.6,NA,1.07,us,usp000e19e,2014-11-07T01:27:19.982Z,Pakistan,earthquake,NA,NA,NA,27,reviewed,us,us
2005-10-08T21:36:52.930Z,35.759,72.857,10,4,mb,7,291.2,NA,1.04,us,usp000e19d,2014-11-07T01:27:19.981Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T21:21:12.240Z,34.666,73.264,10,4.8,mb,27,134.5,NA,1.01,us,usp000e19b,2014-11-07T01:27:19.973Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T21:13:32.080Z,34.71,73.199,12,5.7,mwb,628,21.3,NA,0.88,us,usp000e19a,2017-04-26T18:04:54.064Z,Pakistan,earthquake,NA,NA,NA,NA,reviewed,us,us
2005-10-08T21:08:24.890Z,36.517,70.805,147.1,4.4,mb,55,100.9,NA,0.93,us,usp000e199,2014-11-07T01:27:19.912Z,"Hindu Kush region, Afghanistan",earthquake,NA,NA,NA,21,reviewed,us,us
2005-10-08T21:05:25.820Z,34.58,73.156,10,4.4,mb,14,178.5,NA,1.08,us,usp000e198,2014-11-07T01:27:19.910Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T20:52:45.540Z,34.583,73.037,10,3.9,mb,18,160,NA,1.07,us,usp000e197,2014-11-07T01:27:19.908Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T20:16:34.000Z,34.67,73.315,10,4.7,mb,77,65.2,NA,0.88,us,usp000e196,2014-11-07T01:27:19.902Z,Pakistan,earthquake,NA,NA,NA,27,reviewed,us,us
2005-10-08T19:33:37.440Z,34.597,73.2,10,4.6,mb,65,70.7,NA,0.82,us,usp000e193,2014-11-07T01:27:19.893Z,Pakistan,earthquake,NA,NA,NA,21,reviewed,us,us
2005-10-08T19:25:54.450Z,34.702,73.089,10,4.7,mb,17,101.7,NA,0.76,us,usp000e191,2014-11-07T01:27:19.889Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T19:24:31.830Z,34.704,73.17,10,4.5,mb,75,61.8,NA,0.93,us,usp000e190,2014-11-07T01:27:19.883Z,Pakistan,earthquake,NA,NA,NA,25,reviewed,us,us
2005-10-08T19:23:12.530Z,34.729,73.164,10,4.4,mb,26,97.1,NA,0.95,us,usp000e18z,2014-11-07T01:27:19.881Z,Pakistan,earthquake,NA,NA,NA,5,reviewed,us,us
2005-10-08T19:08:00.490Z,34.798,73.168,10,4.9,mb,117,66.2,NA,0.96,us,usp000e18y,2014-11-07T01:27:19.872Z,Pakistan,earthquake,NA,NA,NA,49,reviewed,us,us
2005-10-08T19:05:05.210Z,34.611,73.229,10,3.6,mb,19,97.2,NA,1.32,us,usp000e18x,2014-11-07T01:27:19.870Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T19:01:58.850Z,34.004,73.431,10,3.3,mb,9,302,NA,1.15,us,usp000e18w,2014-11-07T01:27:19.869Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T18:52:16.170Z,34.459,72.907,10,3.4,mb,10,114.7,NA,0.75,us,usp000e18v,2014-11-07T01:27:19.867Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T18:49:28.420Z,34.561,73.132,10,3.5,mb,6,114.7,NA,0.88,us,usp000e18u,2014-11-07T01:27:19.866Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T18:47:21.900Z,34.4,73.668,10,4.9,mb,15,110.8,NA,1,us,usp000e18t,2014-11-07T01:27:19.864Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T18:43:41.760Z,34.626,73.157,10,4.6,mb,42,65.6,NA,1.18,us,usp000e18s,2014-11-07T01:27:19.861Z,Pakistan,earthquake,NA,NA,NA,18,reviewed,us,us
2005-10-08T18:16:30.420Z,34.795,73.3,10,3.2,mb,7,214.6,NA,1.1,us,usp000e18r,2014-11-07T01:27:19.860Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T18:06:14.650Z,34.71,73.179,10,3.8,mb,19,167.8,NA,0.93,us,usp000e18q,2014-11-07T01:27:19.858Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-08T18:05:44.630Z,34.689,73.152,10,3.7,mb,9,214.8,NA,0.47,us,usp000e18p,2014-11-07T01:27:19.856Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T17:53:09.580Z,34.706,73.331,10,4.3,mb,24,127.4,NA,1.04,us,usp000e18m,2014-11-07T01:27:19.852Z,Pakistan,earthquake,NA,NA,NA,8,reviewed,us,us
2005-10-08T17:34:18.270Z,34.534,73.15,10,3.4,mb,8,214.8,NA,0.78,us,usp000e18k,2014-11-07T01:27:19.850Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T17:14:15.660Z,34.741,73.367,10,4.7,mb,18,122,NA,0.9,us,usp000e18h,2014-11-07T01:27:19.847Z,Pakistan,earthquake,NA,NA,NA,8,reviewed,us,us
2005-10-08T17:12:23.580Z,34.576,73.251,10,4.5,mb,65,59.5,NA,0.89,us,usp000e18g,2014-11-07T01:27:19.841Z,Pakistan,earthquake,NA,NA,NA,28,reviewed,us,us
2005-10-08T17:11:53.640Z,34.178,73.391,10,3.7,mb,12,273.2,NA,1.18,us,usp000e18f,2014-11-07T01:27:19.840Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-08T16:58:32.470Z,7.52,93.938,20.5,4.7,mb,69,83.9,NA,0.89,us,usp000e18e,2014-11-07T01:27:19.833Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,29,reviewed,us,us
2005-10-08T16:54:48.710Z,34.361,73.472,10,4.3,mb,21,143.6,NA,1.19,us,usp000e18d,2014-11-07T01:27:19.831Z,Pakistan,earthquake,NA,NA,NA,6,reviewed,us,us
2005-10-08T16:37:49.510Z,34.603,73.643,10,4.5,mb,54,83.9,NA,0.75,us,usp000e18c,2014-11-07T01:27:19.826Z,Pakistan,earthquake,NA,NA,NA,27,reviewed,us,us
2005-10-08T16:29:11.400Z,34.723,73.205,10,3.9,mb,14,198.4,NA,1.2,us,usp000e18a,2014-11-07T01:27:19.821Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-08T16:24:18.480Z,34.82,73.454,10,4,mb,9,200.6,NA,0.72,us,usp000e188,2014-11-07T01:27:19.818Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T16:21:49.600Z,34.815,73.222,10,3.6,mb,11,147,NA,0.57,us,usp000e187,2014-11-07T01:27:19.808Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T16:20:30.440Z,34.679,73.329,10,4.4,mb,32,78.7,NA,0.73,us,usp000e186,2014-11-07T01:27:19.804Z,Pakistan,earthquake,NA,NA,NA,15,reviewed,us,us
2005-10-08T16:09:47.080Z,34.214,73.321,10,3.7,mb,11,201.1,NA,1.1,us,usp000e184,2014-11-07T01:27:19.801Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T15:55:51.340Z,34.774,73.817,10,4.6,mb,21,167.4,NA,1.02,us,usp000e183,2014-11-07T01:27:19.799Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T15:51:54.240Z,36.286,71.63,10,4.8,mb,116,86.2,NA,0.81,us,usp000e182,2014-11-07T01:27:19.790Z,Afghanistan-Tajikistan-Pakistan region,earthquake,NA,NA,NA,64,reviewed,us,us
2005-10-08T15:49:37.110Z,34.687,73.038,10,3.7,mb,17,169,NA,0.82,us,usp000e181,2014-11-07T01:27:19.788Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T15:42:23.080Z,34.243,73.396,10,3.6,mb,13,200,NA,0.58,us,usp000e180,2014-11-07T01:27:19.786Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T15:33:09.200Z,34.613,72.972,10,4.3,mb,23,176.6,NA,0.78,us,usp000e17y,2014-11-07T01:27:19.782Z,Pakistan,earthquake,NA,NA,NA,6,reviewed,us,us
2005-10-08T15:30:05.350Z,34.614,73.138,10,3.5,mb,11,199.9,NA,0.54,us,usp000e17x,2014-11-07T01:27:19.781Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T15:22:50.760Z,34.913,73.147,10,4.7,mb,69,102.8,NA,0.87,us,usp000e17w,2014-11-07T01:27:19.775Z,Pakistan,earthquake,NA,NA,NA,33,reviewed,us,us
2005-10-08T15:22:40.840Z,34.611,73.112,10,4.3,mb,25,128.2,NA,0.82,us,usp000e17v,2014-11-07T01:27:19.773Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T15:07:18.390Z,34.641,73.212,10,4.2,mb,9,199.8,NA,0.91,us,usp000e17u,2014-11-07T01:27:19.771Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T15:04:47.610Z,34.482,73.11,10,3.5,mb,14,187.7,NA,1.46,us,usp000e17t,2014-11-07T01:27:19.769Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-08T14:51:42.390Z,34.247,73.373,10,4.8,mb,8,203.9,NA,0.83,us,usp000e17s,2014-11-07T01:27:19.768Z,Pakistan,earthquake,NA,NA,NA,1,reviewed,us,us
2005-10-08T14:39:26.480Z,34.095,73.773,10,4,mb,25,79,NA,0.96,us,usp000e17p,2014-11-07T01:27:19.761Z,Pakistan,earthquake,NA,NA,NA,7,reviewed,us,us
2005-10-08T14:14:57.870Z,34.134,73.509,10,3.6,mb,15,201,NA,0.97,us,usp000e17m,2014-11-07T01:27:19.757Z,Pakistan,earthquake,NA,NA,NA,6,reviewed,us,us
2005-10-08T14:08:27.650Z,34.691,73.268,10,3.4,mb,12,203.6,NA,0.43,us,usp000e17k,2014-11-07T01:27:19.756Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T13:59:30.960Z,34.685,73.279,10,4.2,mb,40,108,NA,1.13,us,usp000e17j,2014-11-07T01:27:19.752Z,Pakistan,earthquake,NA,NA,NA,10,reviewed,us,us
2005-10-08T13:46:00.440Z,34.635,73.063,10,4.9,mb,131,57,NA,0.93,us,usp000e17h,2014-11-07T01:27:19.741Z,Pakistan,earthquake,NA,NA,NA,62,reviewed,us,us
2005-10-08T13:40:08.400Z,34.34,73.629,10,4.5,mb,46,105,NA,0.9,us,usp000e17g,2014-11-07T01:27:19.737Z,Pakistan,earthquake,NA,NA,NA,19,reviewed,us,us
2005-10-08T13:35:35.820Z,34.736,73.331,10,3.4,mb,16,198.9,NA,0.91,us,usp000e17f,2014-11-07T01:27:19.735Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-08T13:28:19.030Z,34.31,73.121,10,3.9,mb,17,187.9,NA,1.32,us,usp000e17e,2014-11-07T01:27:19.733Z,Pakistan,earthquake,NA,NA,NA,5,reviewed,us,us
2005-10-08T13:08:11.260Z,34.781,73.049,10,3.6,mb,13,271.8,NA,0.82,us,usp000e17c,2014-11-07T01:27:19.730Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T12:53:37.750Z,34.62,73.252,10,4.8,mb,71,81.6,NA,0.88,us,usp000e17a,2014-11-07T01:27:19.721Z,Pakistan,earthquake,NA,NA,NA,30,reviewed,us,us
2005-10-08T12:44:51.350Z,34.75,73.272,10,5.2,mb,248,37.1,NA,1.05,us,usp000e179,2014-11-07T01:27:19.700Z,Pakistan,earthquake,NA,NA,NA,120,reviewed,us,us
2005-10-08T12:25:20.180Z,34.771,73.12,10,5.7,mwc,436,36.4,NA,0.94,us,usp000e176,2017-04-26T18:04:53.503Z,Pakistan,earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-10-08T12:23:17.060Z,34.454,73.051,10,4.8,mb,28,128,NA,0.92,us,usp000e175,2014-11-07T01:27:19.642Z,Pakistan,earthquake,NA,NA,NA,5,reviewed,us,us
2005-10-08T12:18:38.610Z,34.715,73.114,10,4.9,mb,97,66.7,NA,0.68,us,usp000e173,2014-11-07T01:27:19.625Z,Pakistan,earthquake,NA,NA,NA,31,reviewed,us,us
2005-10-08T12:10:04.080Z,34.621,72.996,10,5.2,mb,18,145.7,NA,0.58,us,usp000e170,2014-11-07T01:27:19.619Z,Pakistan,earthquake,NA,NA,NA,5,reviewed,us,us
2005-10-08T12:08:27.850Z,34.593,73.187,10,5.6,mwc,307,36.3,NA,1.07,us,usp000e16z,2017-04-26T18:04:52.948Z,Pakistan,earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-10-08T12:06:29.770Z,34.479,73.181,10,4.4,mb,28,168.2,NA,0.92,us,usp000e16y,2014-11-07T01:27:19.593Z,Pakistan,earthquake,NA,NA,NA,7,reviewed,us,us
2005-10-08T12:05:31.450Z,34.574,73.163,10,3.6,mb,13,199.9,NA,0.9,us,usp000e16x,2014-11-07T01:27:19.592Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T11:57:07.300Z,34.618,72.952,10,4.1,mb,21,201.1,NA,1.04,us,usp000e16w,2014-11-07T01:27:19.589Z,Pakistan,earthquake,NA,NA,NA,7,reviewed,us,us
2005-10-08T11:52:02.080Z,34.625,73.225,10,4.7,mb,87,86.3,NA,0.85,us,usp000e16u,2014-11-07T01:27:19.580Z,Pakistan,earthquake,NA,NA,NA,30,reviewed,us,us
2005-10-08T11:50:59.340Z,34.726,73.166,10,3.7,mb,12,203.7,NA,0.7,us,usp000e16t,2014-11-07T01:27:19.578Z,Pakistan,earthquake,NA,NA,NA,4,reviewed,us,us
2005-10-08T11:50:18.300Z,34.245,73.428,10,3.7,mb,11,200,NA,0.57,us,usp000e16s,2014-11-07T01:27:19.577Z,Pakistan,earthquake,NA,NA,NA,2,reviewed,us,us
2005-10-08T11:49:08.150Z,34.779,72.623,10,4.2,mb,16,200.2,NA,1.14,us,usp000e16r,2014-11-07T01:27:19.575Z,Pakistan,earthquake,NA,NA,NA,5,reviewed,us,us
2005-10-08T11:42:16.210Z,34.646,73.126,10,4.7,mb,30,163.1,NA,0.89,us,usp000e16q,2014-11-07T01:27:19.572Z,Pakistan,earthquake,NA,NA,NA,8,reviewed,us,us
2005-10-08T11:33:33.540Z,34.726,73.043,10,5,mb,223,21.4,NA,0.8,us,usp000e16n,2014-11-07T01:27:19.543Z,Pakistan,earthquake,NA,NA,NA,110,reviewed,us,us
2005-10-08T11:30:40.150Z,34.63,73.182,10,4.9,mb,119,65.8,NA,0.77,us,usp000e16m,2014-11-07T01:27:19.514Z,Pakistan,earthquake,NA,NA,NA,75,reviewed,us,us
2005-10-08T11:28:41.770Z,34.644,73.243,10,5.1,mb,201,44.1,NA,0.78,us,usp000e16k,2014-11-07T01:27:19.499Z,Pakistan,earthquake,NA,NA,NA,104,reviewed,us,us
2005-10-08T11:23:30.030Z,34.759,73.156,10,4.6,mb,19,167.7,NA,0.86,us,usp000e16j,2014-11-07T01:27:19.497Z,Pakistan,earthquake,NA,NA,NA,5,reviewed,us,us
2005-10-08T11:20:12.990Z,34.686,73.075,10,4.8,mb,76,39.1,NA,1.03,us,usp000e16h,2014-11-07T01:27:19.490Z,Pakistan,earthquake,NA,NA,NA,25,reviewed,us,us
2005-10-08T11:20:07.810Z,34.705,73.125,10,4.7,mb,45,75.6,NA,0.97,us,usp000e16g,2014-11-07T01:27:19.485Z,Pakistan,earthquake,NA,NA,NA,15,reviewed,us,us
2005-10-08T11:19:06.570Z,34.697,73.288,10,4,mb,14,199.7,NA,0.84,us,usp000e16f,2014-11-07T01:27:19.484Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
2005-10-08T11:13:37.290Z,34.709,73.304,10,3.8,mb,14,200.8,NA,0.77,us,usp000e16e,2014-11-07T01:27:19.482Z,Pakistan,earthquake,NA,NA,NA,3,reviewed,us,us
